POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY,error,lat,lng
3974.0,48407200104,+30.4544425,370094.0,48,2001.04,2079015503730884,CT,S,+30.4601209,Census Tract 2001.04,27796.0,200104,-094.9989130,1562.0,62866953.0,-094.9833061,G5020,R,407,,,
11.0,48201343601,+29.7168436,16740914.0,48,3436.01,2079020009692964,CT,S,+29.7154848,Census Tract 3436.01,49670.0,343601,-095.0673412,5.0,48835294.0,-095.0709877,G5020,M,201,,,
4081.0,06039000102,+37.3898601,20823461.0,06,1.02,20790361399992,CT,S,+37.3965946,Census Tract 1.02,40344.0,000102,-119.3792356,2739.0,1771266587.0,-119.3767852,G5020,R,039,,,
4081.0,06039000102,+37.3898601,20823461.0,06,1.02,20790361399992,CT,S,+37.3965946,Census Tract 1.02,40344.0,000102,-119.3792356,2739.0,1771266587.0,-119.3767852,G5020,R,039,,,
6506.0,06019008200,+36.5590127,5549878.0,06,82,2079015504479078,CT,S,+36.5557769,Census Tract 82,48503.0,008200,-120.2409866,1761.0,815307839.0,-120.2346470,G5020,R,019,,,
4011.0,06085500901,+37.3351801,0.0,06,5009.01,20790154321191,CT,S,+37.3351801,Census Tract 5009.01,40102.0,500901,-121.8840965,2249.0,720807.0,-121.8840965,G5020,U,085,,,
1447.0,35005001200,+33.5758197,7988143.0,35,12,20790301655959,CT,S,+33.5791684,Census Tract 12,60523.0,001200,-104.0348002,613.0,5605278304.0,-104.0411724,G5020,R,005,,,
3357.0,08021974800,+37.0955154,386651.0,08,9748,207901016368633,CT,S,+37.1012414,Census Tract 9748,50476.0,974800,-105.9107858,1598.0,618168539.0,-105.9120150,G5020,R,021,,,
2767.0,08109977700,+37.8244344,140385.0,08,9777,20790710077726,CT,S,+37.8576198,Census Tract 9777,27979.0,977700,-106.3031748,1260.0,1000561521.0,-106.3582168,G5020,R,109,,,
1696.0,08003960000,+37.6128219,652350.0,08,9600,2079086216003,CT,S,+37.5917311,Census Tract 9600,68988.0,960000,-105.7413541,859.0,1391578446.0,-105.7534696,G5020,R,003,,,
1746.0,06071011002,+34.1977456,0.0,06,110.02,207903716835979,CT,S,+34.1977456,Census Tract 110.02,48956.0,011002,-117.2141270,1239.0,78517804.0,-117.2141270,G5020,M,071,,,
3781.0,48013960602,+28.7643238,2272936.0,48,9606.02,2079015503362594,CT,S,+28.7572063,Census Tract 9606.02,13250.0,960602,-098.4942803,1511.0,687254994.0,-098.4890398,G5020,M,013,,,
1685.0,35047957501,+35.4777110,42368748.0,35,9575.01,2079015503663772,CT,S,+35.4867015,Census Tract 9575.01,31477.0,957501,-104.4999964,1350.0,8242698961.0,-104.4898381,G5020,M,047,,,
1685.0,35047957501,+35.4777110,42368748.0,35,9575.01,2079015503663772,CT,S,+35.4867015,Census Tract 9575.01,31477.0,957501,-104.4999964,1350.0,8242698961.0,-104.4898381,G5020,M,047,,,
2951.0,06037900901,+34.7323029,510021.0,06,9009.01,2079015902970344,CT,S,+34.7258225,Census Tract 9009.01,11981.0,900901,-118.2437671,1051.0,94129763.0,-118.2459383,G5020,M,037,,,
5159.0,48061012301,+26.1535509,119389463.0,48,123.01,20790711982607,CT,S,+26.1581170,Census Tract 123.01,85310.0,012301,-097.3127331,2138.0,137663547.0,-097.3180348,G5020,M,061,,,
4163.0,06029005900,+35.0533132,201779.0,06,59,207903717391738,CT,S,+35.0539688,Census Tract 59,77965.0,005900,-118.1694399,1676.0,48937545.0,-118.1693413,G5020,R,029,,,
4163.0,06029005900,+35.0533132,201779.0,06,59,207903717391738,CT,S,+35.0539688,Census Tract 59,77965.0,005900,-118.1694399,1676.0,48937545.0,-118.1693413,G5020,R,029,,,
4163.0,06029005900,+35.0533132,201779.0,06,59,207903717391738,CT,S,+35.0539688,Census Tract 59,77965.0,005900,-118.1694399,1676.0,48937545.0,-118.1693413,G5020,R,029,,,
2332.0,06029005700,+34.9085533,6065499.0,06,57,207901065335779,CT,S,+34.9149496,Census Tract 57,51625.0,005700,-117.8802108,757.0,871063648.0,-117.8726380,G5020,R,029,,,
1496.0,06109002102,+38.2314948,8152461.0,06,21.02,2079015489454474,CT,S,+38.2293028,Census Tract 21.02,29870.0,002102,-120.1730409,1018.0,833421622.0,-120.1769114,G5020,M,109,,,
1116.0,48173950100,+31.8693808,2245302.0,48,9501,20790711590688,CT,S,+31.8680062,Census Tract 9501,36407.0,950100,-101.5208030,525.0,2331552974.0,-101.5214944,G5020,R,173,,,
4549.0,06031001703,+35.9010638,588582.0,06,17.03,2079015482286754,CT,S,+35.8987944,Census Tract 17.03,20566.0,001703,-120.0803984,1256.0,770150635.0,-120.0850411,G5020,M,031,,,
6085.0,48453002453,+30.1877724,999059.0,48,24.53,2079015903185923,CT,S,+30.1805496,Census Tract 24.53,2180.0,002453,-097.5687578,1802.0,62134630.0,-097.5664907,G5020,M,453,,,
