,Unnamed: 0,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude,GEOID,STATE,COUNTY,TRACT
5142,5142,Hodag Solar,65968,WI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-89.44366,45.61246&level=14",-89.44366,45.61246,55085970400,55.0,85.0,970400.0
5143,5143,Hodenpyl,1708,MI,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-85.819968,44.36286&level=14",-85.819968,44.36286,26165380300,26.0,165.0,380300.0
5144,5144,Hoef's Road Storage,65838,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-103.46256,31.031247&level=14",-103.46256,31.031247,48389950600,48.0,389.0,950600.0
5145,5145,Hoffer Plastics,54523,IL,Industrial Non-CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-88.302222,41.998889&level=14",-88.302222,41.998889,17089854900,17.0,89.0,854900.0
5146,5146,Hoffmann LaRoche,10123,NJ,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-74.155,40.8359&level=14",-74.155,40.8359,34031124403,34.0,31.0,124403.0
5147,5147,Hog Bayou Energy Center,55241,AL,IPP Non-CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-88.0575,30.7478&level=14",-88.0575,30.7478,01097003800,1.0,97.0,3800.0
5148,5148,Hog Creek Wind Project,61330,OH,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-83.728714,40.793073&level=14",-83.728714,40.793073,39065000300,39.0,65.0,300.0
5149,5149,Hoisington,1286,KS,Electric Utility,IC,"DFO, NG",Multiple,,,,Other,"map/?center=-98.7747,38.513&level=14",-98.7747,38.513,20009971300,20.0,9.0,971300.0
5150,5150,Hoist,7115,MI,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-87.5686,46.5628&level=14",-87.5686,46.5628,26103001500,26.0,103.0,1500.0
5151,5151,Holcomb,108,KS,Electric Utility,ST,SUB,Conventional Steam Coal,825,0,825,Coal,"map/?center=-100.9725,37.9308&level=14",-100.9725,37.9308,20055960100,20.0,55.0,960100.0
5152,5152,Holcomb (TX),65829,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-99.361732,28.03534&level=14",-99.361732,28.03534,48283950302,48.0,283.0,950302.0
5153,5153,Holcomb Rock,56314,VA,Industrial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-79.3006,37.5035&level=14",-79.3006,37.5035,51009010100,51.0,9.0,10100.0
5154,5154,Holcombe,4007,WI,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-91.127222,45.223611&level=14",-91.127222,45.223611,55017011001,55.0,17.0,11001.0
5155,5155,Holden,7848,MO,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-93.9983,38.7538&level=14",-93.9983,38.7538,29101960200,29.0,101.0,960200.0
5156,5156,Holdrege Solar Center,59713,NE,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-96.820315,40.824736&level=14",-96.820315,40.824736,31109010202,31.0,109.0,10202.0
5157,5157,Holiday Hill Community Wind,62897,MA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-72.871262,42.212535&level=14",-72.871262,42.212535,25013813002,25.0,13.0,813002.0
5158,5158,Holland Energy Facility,55334,IL,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,588,161,426,Natural Gas,"map/?center=-88.758406,39.223144&level=14",-88.758406,39.223144,17173959500,17.0,173.0,959500.0
5159,5159,Holland Energy Park,59093,MI,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-86.092222,42.7925&level=14",-86.092222,42.7925,26139024902,26.0,139.0,24902.0
5160,5160,Holland Solar,60763,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.108622,40.599743&level=14",-75.108622,40.599743,34019010500,34.0,19.0,10500.0
5161,5161,Holland Solar Farm,65387,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.155,40.619&level=14",-75.155,40.619,34019010500,34.0,19.0,10500.0
5162,5162,Holliday Creek Solar,64738,IA,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.10277,42.56867&level=14",-94.10277,42.56867,19187010100,19.0,187.0,10100.0
5163,5163,Hollidays Bridge Hydro,3261,SC,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-82.374964,34.527475&level=14",-82.374964,34.527475,45045003202,45.0,45.0,3202.0
5164,5164,Hollins Ferry CSG,65324,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.68808,39.225752&level=14",-76.68808,39.225752,24005980200,24.0,5.0,980200.0
5165,5165,Hollister Solar LLC,59268,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.428889,36.8625&level=14",-121.428889,36.8625,06069000300,6.0,69.0,300.0
5166,5166,Holliston LLC,65184,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.41335,42.21179&level=14",-71.41335,42.21179,25017387100,25.0,17.0,387100.0
5167,5167,Holliston Solar CSG,60731,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.468223,42.169641&level=14",-71.468223,42.169641,25017387100,25.0,17.0,387100.0
5168,5168,Holloman Solar Facility,60301,NM,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-106.072411,32.921261&level=14",-106.072411,32.921261,35035000601,35.0,35.0,601.0
5169,5169,Hollow Dam Power Partnership,10124,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.336142,44.296453&level=14",-75.336142,44.296453,36089492600,36.0,89.0,492600.0
5170,5170,Holly,502,CO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-102.073659,38.032717&level=14",-102.073659,38.032717,08099000600,8.0,99.0,600.0
5171,5171,Holly Spring Meadows,66819,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.91249,38.862089&level=14",-76.91249,38.862089,24033802407,24.0,33.0,802407.0
5172,5172,"Holly Swamp Solar, LLC",63695,NC,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.132926,34.662627&level=14",-79.132926,34.662627,37155960602,37.0,155.0,960602.0
5173,5173,Hollyfield,61023,VA,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.170439,37.672005&level=14",-77.170439,37.672005,51101950101,51.0,101.0,950101.0
5174,5174,Hollygrove CSG,63051,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.7217,43.26034&level=14",-76.7217,43.26034,36117021502,36.0,117.0,21502.0
5175,5175,Holstein 1 Solar Farm,61962,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-100.162375,32.104125&level=14",-100.162375,32.104125,48353950500,48.0,353.0,950500.0
5176,5176,Holstein Plant,58623,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.340833,34.774167&level=14",-79.340833,34.774167,37165010400,37.0,165.0,10400.0
5177,5177,"Holsum de Puerto Rico, Inc.",61639,PR,Industrial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-66.235059,18.409197&level=14",-66.235059,18.409197,72137122002,72.0,137.0,122002.0
5178,5178,Holt Dam,12,AL,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-87.4495,33.2553&level=14",-87.4495,33.2553,01125010102,1.0,125.0,10102.0
5179,5179,Holter,2186,MT,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-112.0047,46.9915&level=14",-112.0047,46.9915,30049000300,30.0,49.0,300.0
5180,5180,Holton,1287,KS,Electric Utility,IC,"DFO, NG",Multiple,,,,Other,"map/?center=-95.73155,39.4735&level=14",-95.73155,39.4735,20085082700,20.0,85.0,82700.0
5181,5181,Holtsville,8007,NY,Electric Utility,GT,KER,Petroleum Liquids,,,,Petroleum,"map/?center=-73.066265,40.817037&level=14",-73.066265,40.817037,36103158605,36.0,103.0,158605.0
5182,5182,Holtsville Solar Project,61902,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.033977,40.797667&level=14",-73.033977,40.797667,36103158803,36.0,103.0,158803.0
5183,5183,Holtwood,3145,PA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-76.331772,39.827198&level=14",-76.331772,39.827198,42071014501,42.0,71.0,14501.0
5184,5184,Holyoke Solar Cooperative at Mueller,57931,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.682421,42.190909&level=14",-72.682421,42.190909,25013812101,25.0,13.0,812101.0
5185,5185,Homer City Generating Station,3122,PA,IPP Non-CHP,ST,BIT,Conventional Steam Coal,704,506,404,Coal,"map/?center=-79.196107,40.512825&level=14",-79.196107,40.512825,42063961600,42.0,63.0,961600.0
5186,5186,Homer Street East,62725,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.44095,42.099342&level=14",-78.44095,42.099342,36009961500,36.0,9.0,961500.0
5187,5187,Homer Street West,62724,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.442286,42.098128&level=14",-78.442286,42.098128,36009961500,36.0,9.0,961500.0
5188,5188,Hometown Bio Energy LLC,58563,MN,IPP CHP,IC,OBG,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-93.906389,44.435556&level=14",-93.906389,44.435556,27079950200,27.0,79.0,950200.0
5189,5189,Honda Torrance,58300,CA,IPP Non-CHP,FC,NG,Other Natural Gas,,,,Natural Gas,"map/?center=-118.315,33.838056&level=14",-118.315,33.838056,06037650901,6.0,37.0,650901.0
5190,5190,Honea Path,56132,SC,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-82.3652,34.44128&level=14",-82.3652,34.44128,45001950100,45.0,1.0,950100.0
5191,5191,"Honeysuckle Solar, LLC",63309,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.027151,44.907623&level=14",-94.027151,44.907623,27085950100,27.0,85.0,950100.0
5192,5192,"Hood Farm Solar, LLC",61256,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.497,35.205&level=14",-77.497,35.205,37103920300,37.0,103.0,920300.0
5193,5193,Hooksett,2359,NH,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-71.465662,43.101699&level=14",-71.465662,43.101699,33013003001,33.0,13.0,3001.0
5194,5194,Hoonah,7463,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-135.43074,58.106432&level=14",-135.43074,58.106432,02105000400,2.0,105.0,400.0
5195,5195,Hooper Bay,6319,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-166.101944,61.530858&level=14",-166.101944,61.530858,02158000100,2.0,158.0,100.0
5196,5196,Hooper Solar,60008,CO,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-105.990812,37.691863&level=14",-105.990812,37.691863,08003960000,8.0,3.0,960000.0
5197,5197,Hoopeston Wind LLC,59021,IL,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-87.799167,40.399722&level=14",-87.799167,40.399722,17183010100,17.0,183.0,10100.0
5198,5198,Hoosier Wind Project LLC,56878,IN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-87.2631,40.7178&level=14",-87.2631,40.7178,18007100200,18.0,7.0,100200.0
5199,5199,Hoot Lake,1943,MN,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-96.043252,46.290641&level=14",-96.043252,46.290641,27111961100,27.0,111.0,961100.0
5200,5200,Hoot Lake Solar,65066,MN,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-96.043252,46.290641&level=14",-96.043252,46.290641,27111961100,27.0,111.0,961100.0
5201,5201,Hoover Dam (AZ),8902,AZ,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-114.738006,36.01551&level=14",-114.738006,36.01551,04015950403,4.0,15.0,950403.0
5202,5202,Hoover Dam (NV),154,NV,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-114.738006,36.01551&level=14",-114.738006,36.01551,04015950403,4.0,15.0,950403.0
5203,5203,Hope Creek LLC,55572,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.2192,44.2275&level=14",-96.2192,44.2275,27081201002,27.0,81.0,201002.0
5204,5204,"Hope Farm Solar, LLC",61840,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.5263,41.7479&level=14",-71.5263,41.7479,44007014600,44.0,7.0,14600.0
5205,5205,Hope Solar Farm LLC,63371,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.602129,42.726428&level=14",-73.602129,42.726428,36083052004,36.0,83.0,52004.0
5206,5206,Hopewell Cogeneration,10633,VA,IPP CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-77.281111,37.291667&level=14",-77.281111,37.291667,51670980100,51.0,670.0,980100.0
5207,5207,Hopewell Cogeneration NJ,60933,NJ,Commercial CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-74.771501,40.348275&level=14",-74.771501,40.348275,34021003905,34.0,21.0,3905.0
5208,5208,Hopewell Friends,61883,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.8727,35.62845&level=14",-79.8727,35.62845,37151030700,37.0,151.0,30700.0
5209,5209,Hopewell Mill,50813,VA,Industrial CHP,ST,BLQ,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-77.2816,37.2914&level=14",-77.2816,37.2914,51670980100,51.0,670.0,980100.0
5210,5210,Hopewell Power Station,10771,VA,Electric Utility,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-77.282982,37.297834&level=14",-77.282982,37.297834,51670820300,51.0,670.0,820300.0
5211,5211,Hopewell Valley High School Hybrid,61473,NJ,Electric Utility,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-74.804896,40.328005&level=14",-74.804896,40.328005,34021003800,34.0,21.0,3800.0
5212,5212,Hopkins Hill CSG,63136,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.566825,41.61609&level=14",-71.566825,41.61609,44003020800,44.0,3.0,20800.0
5213,5213,Hopkins Ridge Wind,56255,WA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-117.8331,46.4211&level=14",-117.8331,46.4211,53013960200,53.0,13.0,960200.0
5214,5214,Hopkinton,8108,IA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-91.2471,42.343542&level=14",-91.2471,42.343542,19055950400,19.0,55.0,950400.0
5215,5215,Hopkinton CSG,62760,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.53153,42.203492&level=14",-71.53153,42.203492,25017320106,25.0,17.0,320106.0
5216,5216,Hopkinton Phase 2,63191,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.791133,41.443293&level=14",-71.791133,41.443293,44009050702,44.0,9.0,50702.0
5217,5217,Horizon Energy (PR) Hybrid,61136,PR,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-66.220533,17.979256&level=14",-66.220533,17.979256,72123952901,72.0,123.0,952901.0
5218,5218,Horizon Solar,65308,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-99.10765,28.9377&level=14",-99.10765,28.9377,48163950202,48.0,163.0,950202.0
5219,5219,Horizon Solar Energy Center,61021,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.058333,29.665556&level=14",-82.058333,29.665556,12001002002,12.0,1.0,2002.0
5220,5220,Hormel CSG Solar,65595,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-95.697,44.953&level=14",-95.697,44.953,27023950602,27.0,23.0,950602.0
5221,5221,Horn,58452,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.274167,34.708889&level=14",-118.274167,34.708889,06037900901,6.0,37.0,900901.0
5222,5222,"Horn Rapids Solar, Storage and Training",64198,WA,Electric Utility,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-119.3222,46.3529&level=14",-119.3222,46.3529,53005012000,53.0,5.0,12000.0
5223,5223,Horry Land Fill Gas Site,7958,SC,Electric Utility,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-78.967222,33.8125&level=14",-78.967222,33.8125,45051060404,45.0,51.0,60404.0
5224,5224,"Horse Butte Wind I, LLC",57890,ID,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-111.726389,43.386389&level=14",-111.726389,43.386389,16019970100,16.0,19.0,970100.0
5225,5225,Horse Creek Wind Farm,60339,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.54,33.35&level=14",-99.54,33.35,48207950400,48.0,207.0,950400.0
5226,5226,Horse Hollow Wind Energy Center,56291,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-100.05712,32.214024&level=14",-100.05712,32.214024,48441013501,48.0,441.0,13501.0
5227,5227,Horse Mesa,145,AZ,Electric Utility,"HY, PS",WAT,Multiple,,,,Other,"map/?center=-111.344,33.5907&level=14",-111.344,33.5907,04013010102,4.0,13.0,10102.0
5228,5228,Horseshoe Bend Hydroelectric Co,54524,ID,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-116.244193,43.904085&level=14",-116.244193,43.904085,16015950203,16.0,15.0,950203.0
5229,5229,Horseshoe Bend Wind LLC,57550,OR,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-120.008249,45.58555&level=14",-120.008249,45.58555,41021960100,41.0,21.0,960100.0
5230,5230,Horseshoe Bend Wind Park,56591,MT,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-111.4392,47.4983&level=14",-111.4392,47.4983,30013010700,30.0,13.0,10700.0
5231,5231,Horseshoe Lake,2951,OK,Electric Utility,"GT, ST",NG,Multiple,59556,2174,941,Other,"map/?center=-97.17969,35.50866&level=14",-97.17969,35.50866,40109109004,40.0,109.0,109004.0
5232,5232,Hospital Auxilio Mutuo,66051,PR,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-66.050775,18.408851&level=14",-66.050775,18.408851,72127006102,72.0,127.0,6102.0
5233,5233,Hospital Rd Community Solar Farm CSG,62155,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.036074,41.774772&level=14",-75.036074,41.774772,36105952100,36.0,105.0,952100.0
5234,5234,"Hostetter Solar One, LLC",64608,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.70058,39.66448&level=14",-77.70058,39.66448,24043010300,24.0,43.0,10300.0
5235,5235,Hot Spring Generating Facility,55418,AR,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,300,42,276,Natural Gas,"map/?center=-92.868344,34.29759&level=14",-92.868344,34.29759,05059020500,5.0,59.0,20500.0
5236,5236,Hot Springs 2020,64263,AR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.19485,34.421&level=14",-93.19485,34.421,05051011101,5.0,51.0,11101.0
5237,5237,Hot Springs Energy Storage & Microgrid,64640,NC,Electric Utility,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-82.82513,35.89071&level=14",-82.82513,35.89071,37115010200,37.0,115.0,10200.0
5238,5238,Houghton,60454,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.156589,42.426731&level=14",-78.156589,42.426731,36003950300,36.0,3.0,950300.0
5239,5239,Houma,1439,LA,Electric Utility,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-90.7225,29.5806&level=14",-90.7225,29.5806,22109000901,22.0,109.0,901.0
5240,5240,House Mountain,66006,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-103.450965,30.495668&level=14",-103.450965,30.495668,48043950500,48.0,43.0,950500.0
5241,5241,Houston Chemical Complex Battleground,50043,TX,Industrial CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-95.0839,29.7314&level=14",-95.0839,29.7314,48201343601,48.0,201.0,343601.0
5242,5242,Houston Plant,52065,TX,Industrial CHP,ST,WH,All Other,,,,Other,"map/?center=-95.270562,29.71977&level=14",-95.270562,29.71977,48201311400,48.0,201.0,311400.0
5243,5243,Houston Solar,66887,AK,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-149.79,61.59&level=14",-149.79,61.59,02170000401,2.0,170.0,401.0
5244,5244,Houston/Winona Community Solar One LLC,63534,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-91.322351,43.866327&level=14",-91.322351,43.866327,27169670801,27.0,169.0,670801.0
5245,5245,Howard Down,2434,NJ,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-75.0347,39.4889&level=14",-75.0347,39.4889,34011041101,34.0,11.0,41101.0
5246,5246,Howard F Curren Advncd Wastewater Plant,54347,FL,Commercial Non-CHP,IC,OBG,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-82.4389,27.9389&level=14",-82.4389,27.9389,12057005302,12.0,57.0,5302.0
5247,5247,Howard Lane Solar,65386,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.618,41.864&level=14",-71.618,41.864,44007013102,44.0,7.0,13102.0
5248,5248,Howard Wind Farm,57867,NY,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-77.538333,42.315278&level=14",-77.538333,42.315278,36101961000,36.0,101.0,961000.0
5249,5249,Howell (Lowes),67460,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.218,40.13&level=14",-74.218,40.13,34025811200,34.0,25.0,811200.0
5250,5250,Howell CSG,63107,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.312978,41.265258&level=14",-74.312978,41.265258,36071014700,36.0,71.0,14700.0
5251,5251,Howell Energy Storage Project,65953,NJ,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-74.170856,40.1337&level=14",-74.170856,40.1337,34025811502,34.0,25.0,811502.0
5252,5252,"Howell Midland Farm, LLC",60312,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.543086,35.225669&level=14",-80.543086,35.225669,37025041603,37.0,25.0,41603.0
5253,5253,Howell Solar,60728,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.167516,40.147009&level=14",-74.167516,40.147009,34025811502,34.0,25.0,811502.0
5254,5254,Howland CSG,63055,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.08921,43.63481&level=14",-76.08921,43.63481,36075020202,36.0,75.0,20202.0
5255,5255,Hubbard Wind,65048,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.828196,31.77471&level=14",-96.828196,31.77471,48217961400,48.0,217.0,961400.0
5256,5256,"Hubble Solar, LLC",66989,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.709612,34.301189&level=14",-78.709612,34.301189,37047931000,37.0,47.0,931000.0
5257,5257,Hudson,64110,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.541362,42.404047&level=14",-71.541362,42.404047,25017322400,25.0,17.0,322400.0
5258,5258,Hudson - High Desert Hybrid,64624,CA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-117.3724,34.6365&level=14",-117.3724,34.6365,06071009134,6.0,71.0,9134.0
5259,5259,Hudson County Solar,65167,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.10803,40.72762&level=14",-74.10803,40.72762,34017012700,34.0,17.0,12700.0
5260,5260,Hudson Falls Hydroelectric Project,54953,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-73.5956,43.2958&level=14",-73.5956,43.2958,36091060102,36.0,91.0,60102.0
5261,5261,Huerfano River Wind,58548,CO,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-104.832222,37.772222&level=14",-104.832222,37.772222,08055960901,8.0,55.0,960901.0
5262,5262,Hugo,6772,OK,Electric Utility,ST,SUB,Conventional Steam Coal,1119,347,772,Coal,"map/?center=-95.3206,34.0158&level=14",-95.3206,34.0158,40023966900,40.0,23.0,966900.0
5263,5263,Hugoton 2,7011,KS,Electric Utility,IC,"DFO, NG",Multiple,,,,Other,"map/?center=-101.340133,37.16424&level=14",-101.340133,37.16424,20189965200,20.0,189.0,965200.0
5264,5264,Hull Wind II,56800,MA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-70.856389,42.261111&level=14",-70.856389,42.261111,25023500103,25.0,23.0,500103.0
