POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY,error,lat,lng
4119.0,26013000200.0,46.605119,64225365.0,26.0,2.0,207903034764563.0,CT,S,46.6032533,Census Tract 2,29189.0,200.0,-88.4761516,2304.0,1243652577.0,-88.4835894,G5020,R,13.0,,,
4719.0,1073010900.0,33.5795996,0.0,1.0,109.0,2079074306858.0,CT,S,33.5795996,Census Tract 109,72985.0,10900.0,-86.7705771,2200.0,5549332.0,-86.7705771,G5020,U,73.0,,,
3349.0,37151031101.0,35.7820377,390661.0,37.0,311.01,2079015486830358.0,CT,S,35.7832131,Census Tract 311.01,63445.0,31101.0,-79.7409913,1482.0,64961232.0,-79.7372439,G5020,M,151.0,,,
4831.0,6029006600.0,35.4175711,3103614.0,6.0,66.0,2079015504612126.0,CT,S,35.412774,Census Tract 66,16140.0,6600.0,-119.4093747,1427.0,641171020.0,-119.3985787,G5020,M,29.0,,,
1693.0,6029003222.0,35.1899925,0.0,6.0,32.22,2079015504612039.0,CT,S,35.1899925,Census Tract 32.22,16430.0,3222.0,-119.1009485,572.0,275625783.0,-119.1009485,G5020,R,29.0,,,
3732.0,6029003304.0,35.2658498,6934593.0,6.0,33.04,207901065599770.0,CT,S,35.2582904,Census Tract 33.04,52157.0,3304.0,-119.5016695,878.0,1600690598.0,-119.5019126,G5020,M,29.0,,,
1693.0,6029003222.0,35.1899925,0.0,6.0,32.22,2079015504612039.0,CT,S,35.1899925,Census Tract 32.22,16430.0,3222.0,-119.1009485,572.0,275625783.0,-119.1009485,G5020,R,29.0,,,
3.0,48453980000.0,30.1946633,0.0,48.0,9800.0,20790378116704.0,CT,S,30.1946633,Census Tract 9800,81359.0,980000.0,-97.6666609,1.0,17319990.0,-97.6666609,G5020,M,453.0,,,
9976.0,34001011404.0,39.4326551,967711.0,34.0,114.04,207903716849692.0,CT,S,39.4328788,Census Tract 114.04,78686.0,11404.0,-74.6785203,4084.0,35975470.0,-74.6861371,G5020,M,1.0,,,
4824.0,34005700800.0,40.0491666,2517418.0,34.0,7008.0,207901408399980.0,CT,S,40.0506571,Census Tract 7008,84311.0,700800.0,-74.9456935,2147.0,6106175.0,-74.9375899,G5020,U,5.0,,,
