,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude
9,Athens MN CONX,62062,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.265706,45.459021&level=14",-93.265706,45.459021
0,Athens Regional Medical Center,55319,GA,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-83.3981,33.9625&level=14",-83.3981,33.9625
1,Athos Solar Project,63300,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-115.35499,33.751283&level=14",-115.35499,33.751283
2,Atkinson Farm Solar,60982,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.795169,34.896953&level=14",-77.795169,34.896953
3,Atkinson Solar II,62096,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.792,34.897&level=14",-77.792,34.897
4,Atlanta Falcons Solar,62393,GA,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.400933,33.755421&level=14",-84.400933,33.755421
5,Atlanta Gift Mart LP,54877,GA,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-84.3892,33.7611&level=14",-84.3892,33.7611
6,Atlantic,1124,IA,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-95,41.409&level=14",,41.409
7,Atlantic City Convention Center,56900,NJ,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.4408,39.3639&level=14",-74.4408,39.3639
8,Atlantic Coast Freezers Solar Facility,58360,NJ,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.029038,39.519935&level=14",-75.029038,39.519935
9,Atood II,61960,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.808469,35.030303&level=14",-81.808469,35.030303
0,Attala,55220,MS,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,703,75,628,Natural Gas,"map/?center=-89.6753,33.0147&level=14",-89.6753,33.0147
1,Atwater Solar,60521,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.769733,45.140869&level=14",-94.769733,45.140869
2,Atwell Island,58366,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.510833,35.895&level=14",-119.510833,35.895
3,Atwell Island West Solar,59414,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.459722,35.815&level=14",-119.459722,35.815
4,Auburn,2215,NE,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-95.8464,40.3883&level=14",-95.8464,40.3883
5,Auburn LFG Energy Facility,57636,NY,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-76.593944,42.944093&level=14",-76.593944,42.944093
6,Auburn Renewables LLC,67163,IN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-85.092,41.343&level=14",-85.092,41.343
7,Auburn Solar Project,64213,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.87,42.13&level=14",-71.87,42.13
8,Audrain Generating Station,55234,MO,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-91.5369,39.3092&level=14",-91.5369,39.3092
9,Audrey Solar,58732,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.621944,35.328056&level=14",-81.621944,35.328056
0,Auglaize Hydro,7657,OH,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-84.399756,41.237206&level=14",-84.399756,41.237206
1,August Wind Farm,61644,IA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.475628,40.764914&level=14",-94.475628,40.764914
2,Augusta,65533,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-69.79636,44.36124&level=14",-69.79636,44.36124
3,Augusta Electric Plant No 1,1261,KS,Electric Utility,IC,"DFO, NG",Multiple,,,,Other,"map/?center=-96.97193,37.678454&level=14",-96.97193,37.678454
4,Augusta Electric Plant No 2,6791,KS,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-96.964982,37.686085&level=14",-96.964982,37.686085
5,Augusta PV - BD Solar Augusta LLC,63895,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-69.731,44.328&level=14",-69.731,44.328
6,Augusta Solar,63720,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.13,34.124&level=14",-82.13,34.124
7,Augusta Solar Farm,62906,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.731032,41.099995&level=14",-74.731032,41.099995
8,"Augustus Farm, LLC",60313,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.639109,35.599685&level=14",-77.639109,35.599685
9,Auke Bay,7250,AK,Electric Utility,"GT, IC",DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-134.6446,58.3875&level=14",-134.6446,58.3875
0,"Aulander Holloman Solar, LLC",62340,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.066561,36.29116&level=14",-77.066561,36.29116
1,"Aulander Hwy 42 Solar, LLC",63332,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.085241,36.248563&level=14",-77.085241,36.248563
2,Auriga Community Solar,61706,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-95.767356,43.977875&level=14",-95.767356,43.977875
3,Aurora,55279,IL,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-88.2265,41.8151&level=14",-88.2265,41.8151
4,Aurora County Wind,61745,SD,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.764167,43.730833&level=14",-98.764167,43.730833
5,Aurora Energy LLC Chena,79,AK,IPP CHP,ST,SUB,Conventional Steam Coal,,,,Coal,"map/?center=-147.735063,64.847743&level=14",-147.735063,64.847743
6,Aurora Wind Project,63258,ND,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-103.252,48.757&level=14",-103.252,48.757
7,Austin,3594,TX,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-97.784408,30.293424&level=14",-97.784408,30.293424
8,Austin Gas Recovery,56524,TX,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-97.6217,30.3344&level=14",-97.6217,30.3344
9,Austin TX GigaFactory,65070,TX,Industrial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.61968,30.22021&level=14",-97.61968,30.22021
0,"Auten Road Farm, LLC",60634,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.13735,35.30498&level=14",-81.13735,35.30498
1,Autumn Hills Generating Facility,63709,MI,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-85.92195,42.783&level=14",-85.92195,42.783
2,Autumn Hills LLC,55566,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.4325,44.4131&level=14",-96.4325,44.4131
3,Auwahi Wind Energy Hybrid,57996,HI,IPP Non-CHP,"BA, WT","MWH, WND",Multiple,,,,Other,"map/?center=-156.318,20.596&level=14",-156.318,20.596
4,Avalon Hydropower,54801,NC,Commercial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-79.952494,36.423715&level=14",-79.952494,36.423715
5,Avalon Solar,59168,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-110.960556,32.001389&level=14",-110.960556,32.001389
6,Avalon Solar II,60062,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-110.958427,32.000854&level=14",-110.958427,32.000854
7,Avenal Park,57359,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-120.11,35.989722&level=14",-120.11,35.989722
8,Avenue A Generator Sets,7854,IL,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-89.689416,41.780735&level=14",-89.689416,41.780735
9,Aviator Wind,63209,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-100.69729,31.79261&level=14",-100.69729,31.79261
0,Avon Solar Farm LLC,67202,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.738,42.927&level=14",-77.738,42.927
1,Avra Valley Solar,57657,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-111.282777,32.371667&level=14",-111.282777,32.371667
2,Axiall Natrium Plant,50491,WV,Industrial CHP,ST,NG,Natural Gas Steam Turbine,404,404,--,Natural Gas,"map/?center=-80.8547,39.7475&level=14",-80.8547,39.7475
3,Axio Green LLC,58702,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.61,42.576111&level=14",-72.61,42.576111
4,Axium Modesto Solar,58039,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-120.995556,37.734167&level=14",-120.995556,37.734167
5,Ayers Island,2355,NH,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-71.717683,43.597849&level=14",-71.717683,43.597849
6,Ayers Village Solar,59463,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.1775,42.791944&level=14",-71.1775,42.791944
7,Ayrshire,58792,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.615278,35.283056&level=14",-81.615278,35.283056
8,"Azalea Solar, LLC",58482,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.591667,32.980833&level=14",-82.591667,32.980833
9,Aziscohos Hydroelectric Project,50999,ME,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-70.9975,44.9439&level=14",-70.9975,44.9439
0,Azure Sky Solar,63905,TX,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-99.61463,33.021601&level=14",-99.61463,33.021601
1,"Azure Sky Wind Project, LLC Hybrid",64164,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-99.266006,33.169139&level=14",-99.266006,33.169139
2,Azusa,6449,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-117.9093,34.1548&level=14",-117.9093,34.1548
3,B Braun Medical,50200,CA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-117.834793,33.688721&level=14",-117.834793,33.688721
4,B&K Energy Systems LLC,56210,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-95.3755,43.651389&level=14",-95.3755,43.651389
5,B.R. Corcoran CSG,61453,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.6432,45.0695&level=14",-93.6432,45.0695
6,B.R. Sartell CSG,61454,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.2254,45.665&level=14",-94.2254,45.665
7,B.R. Sauk Rapids CSG,61455,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.0782,45.6236&level=14",-94.0782,45.6236
8,BASF Freeport Works,55311,TX,Industrial CHP,"GT, ST","NG, WH",Multiple,,,,Other,"map/?center=-95.394,29.002&level=14",-95.394,29.002
9,BBARWA,65617,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.815428,34.267795&level=14",-116.815428,34.267795
0,BBB Corporate Headquarters,58093,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.305,40.697222&level=14",-74.305,40.697222
1,BC Solar,60616,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-120.3598,42.175&level=14",-120.3598,42.175
2,BCE Los Alamitos 1,66533,CA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-118.0639,33.7899&level=14",-118.0639,33.7899
3,BCE Los Alamitos 2,66532,CA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-118.0509,33.7841&level=14",-118.0509,33.7841
4,BD Solar Ellsworth LLC,64070,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-68.378789,44.534547&level=14",-68.378789,44.534547
5,BD Solar Hancock LLC,64068,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-68.354732,44.535671&level=14",-68.354732,44.535671
6,BE Solar LLC,65728,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.548,30.91&level=14",-84.548,30.91
7,BEMS East Solar,66802,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.698006,39.893694&level=14",-74.698006,39.893694
8,BEMS West Solar,66803,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.694978,39.892036&level=14",-74.694978,39.892036
9,"BESSP1, LLC.",67077,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-101.970718,33.695594&level=14",-101.970718,33.695594
0,"BG Stewart Solar Farm, LLC",59930,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-80.389622,34.970486&level=14",-80.389622,34.970486
1,BJ's Wholesale Club Inc Dist Center,60227,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.825925,40.098458&level=14",-74.825925,40.098458
2,"BJ's Wholesale Club, Inc- Uxbridge",60116,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.604149,42.019659&level=14",-71.604149,42.019659
3,BMP Wind (TX),62809,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.291596,32.28938&level=14",-99.291596,32.28938
4,BMW Manufacturing Co,58173,SC,Industrial CHP,GT,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-82.178333,34.894167&level=14",-82.178333,34.894167
5,BNB Camden Solar,61893,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.10802,39.93903&level=14",-75.10802,39.93903
6,BP Carson Refinery,50540,CA,Industrial Non-CHP,"OT, ST","NG, OG",Multiple,,,,Other,"map/?center=-118.2358,33.8153&level=14",-118.2358,33.8153
7,BP Chemicals Green Lake Plant,50404,TX,Industrial Non-CHP,ST,WH,All Other,,,,Other,"map/?center=-96.8333,28.5707&level=14",-96.8333,28.5707
8,BPL Files Solar,66324,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.07141,32.18398&level=14",-97.07141,32.18398
9,BPU Solar Farm,61313,KS,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.696892,39.166436&level=14",-94.696892,39.166436
0,BQ - Psychedelic Site CSG,66812,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.79739,41.71525&level=14",-74.79739,41.71525
1,BRE,59706,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.598507,36.372546&level=14",-78.598507,36.372546
2,BRE NC Solar 3,60627,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.612,36.383&level=14",-78.612,36.383
3,BRIGHT Battery,67122,NE,Electric Utility,BA,MWH,Batteries,,,,Other,"map/?center=-96.179039,40.871407&level=14",-96.179039,40.871407
4,"BT Cooke Solar, LLC",62773,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.1798,33.5493&level=14",-97.1798,33.5493
5,BTC2 Solar (CSG),63072,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.39772,39.41805&level=14",-76.39772,39.41805
6,BUC00040,66561,TX,IPP Non-CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-95.799137,29.787919&level=14",-95.799137,29.787919
7,"BWC Beech Ridge Brook, LLC",67375,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.408017,43.614962&level=14",-70.408017,43.614962
8,BWC Gibbs Brook,62369,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.695934,41.774864&level=14",-70.695934,41.774864
9,BWC Harlow Brook,62371,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.690717,41.782854&level=14",-70.690717,41.782854
0,"BWC Lake Lashaway, LLC Hybrid",64182,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-72.0555,42.24&level=14",-72.0555,42.24
1,BWC Maces Pond LLC,65370,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-69.12333,44.17362&level=14",-69.12333,44.17362
2,"BWC Muddy Brook, LLC Hybrid",64170,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.5054,42.0966&level=14",-71.5054,42.0966
3,BWC Origination 18,62368,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.836391,41.679081&level=14",-70.836391,41.679081
4,BWC Pocasset River,62372,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.687728,41.782181&level=14",-70.687728,41.782181
5,BWC Rams Horn Channel LLC,67376,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.871323,42.567764&level=14",-70.871323,42.567764
6,"BWC Stony Brook, LLC Hybrid",64140,MA,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-71.4036,42.6375&level=14",-71.4036,42.6375
7,BWC Swan Pond River CSG,60067,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.226628,41.795599&level=14",-71.226628,41.795599
8,BWC Unity Pond LLC,66370,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-69.550822,44.587076&level=14",-69.550822,44.587076
9,"BWC Wading River One, Two, Three CSG",61069,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.526667,42.085278&level=14",-71.526667,42.085278
0,BWC Wareham River,62370,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.693242,41.783733&level=14",-70.693242,41.783733
1,BYU - Hawaii,64400,HI,Commercial Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-157.925056,21.640774&level=14",-157.925056,21.640774
2,BYU Central Heating Plant,63423,UT,IPP CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-111.6462,40.24724&level=14",-111.6462,40.24724
3,BYUI Central Energy Facility,59496,ID,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-111.785833,43.816944&level=14",-111.785833,43.816944
4,Babcock Preserve,62634,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.759645,26.857879&level=14",-81.759645,26.857879
5,Babcock Solar Energy Center Hybrid,59993,FL,Electric Utility,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-81.751011,26.861592&level=14",-81.751011,26.861592
6,Bacardi Catano Plant,66096,PR,Industrial CHP,"GT, IC, ST","DFO, RFO, WO",Petroleum Liquids,,,,Petroleum,"map/?center=-66.143532,18.454087&level=14",-66.143532,18.454087
7,Back River Waste Water Treatment,59026,MD,IPP Non-CHP,"IC, PV","OBG, SUN",Multiple,,,,Other,"map/?center=-76.494167,39.299722&level=14",-76.494167,39.299722
8,Backus Microgrid Project,59415,CT,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-72.093611,41.542778&level=14",-72.093611,41.542778
9,Bacliff,60264,TX,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-94.98483,29.49233&level=14",-94.98483,29.49233
0,Baconton Power Plant,55304,GA,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-84.08,31.3869&level=14",-84.08,31.3869
1,Bad Creek,7125,SC,Electric Utility,PS,WAT,Hydroelectric Pumped Storage,,,,Renewable Energy Sources,"map/?center=-82.9975,35.0075&level=14",-82.9975,35.0075
2,Badger,62603,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.228776,34.83896&level=14",-77.228776,34.83896
3,Badger 1,58262,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-112.813458,33.498003&level=14",-112.813458,33.498003
4,Badger Creek Limited,10650,CA,IPP CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-119.029856,35.483736&level=14",-119.029856,35.483736
5,Badger Hollow I,62955,WI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.34942,42.94556&level=14",-90.34942,42.94556
6,Badger Hollow II,64393,WI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.34942,42.94556&level=14",-90.34942,42.94556
7,Baer Road CSG,62034,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.068,41.797&level=14",-75.068,41.797
8,Baffin Wind,57927,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.59818,27.184652&level=14",-97.59818,27.184652
9,Bailey Farm LLC,59127,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.139722,35.7875&level=14",-78.139722,35.7875
0,Bainbridge Solar,64011,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.625537,30.967159&level=14",-84.625537,30.967159
